-0.993869,12.853900,10.370400,10.435700,11.670400,13.493200,13.333900,8.039190,8.740510,26.270500,58.842200
-0.993591,12.853700,10.370000,10.435700,11.670400,13.493300,13.334500,8.039070,8.740750,26.270500,58.839400
-0.993313,12.854100,10.370100,10.435500,11.670600,13.493700,13.334200,8.038970,8.740190,26.270700,58.836800
-0.993024,12.854500,10.370100,10.435300,11.670700,13.494000,13.333900,8.038870,8.739690,26.270900,58.834500
-0.991067,12.866300,10.387700,10.453200,11.691200,13.520900,13.348400,8.041490,8.744010,26.259400,58.850200
-0.954731,12.876500,10.403700,10.469400,11.709800,13.545100,13.361400,8.044010,8.747920,26.249000,58.864300
-0.954453,12.885800,10.418300,10.484700,11.726600,13.566600,13.373300,8.046420,8.751920,26.238600,58.876200
-0.954175,12.893900,10.431300,10.498400,11.741800,13.586400,13.384400,8.048470,8.755390,26.229200,58.884900
-0.953897,12.901800,10.443500,10.510500,11.755700,13.604300,13.394400,8.050460,8.758670,26.220700,58.892800
-0.953619,12.909100,10.454300,10.521800,11.768100,13.620500,13.403200,8.052260,8.761650,26.213000,58.899900
-0.953341,12.915300,10.464100,10.531900,11.779600,13.635100,13.411200,8.053890,8.764030,26.206100,58.906400
-0.953063,12.920800,10.472800,10.541300,11.789700,13.648300,13.418600,8.055370,8.766340,26.199800,58.912200
-0.952785,12.926800,10.480600,10.549100,11.798700,13.660300,13.424900,8.056420,8.768130,26.194100,58.917500
-0.952497,12.931500,10.487700,10.556900,11.806800,13.670900,13.430800,8.057370,8.769890,26.189900,58.922200
-0.952219,12.936500,10.494900,10.564200,11.814500,13.681000,13.436100,8.058370,8.771800,26.186100,58.926600
-0.951940,12.940300,10.501000,10.570900,11.822000,13.689900,13.441500,8.059280,8.773220,26.182600,58.930500
-0.951662,12.944200,10.506500,10.577100,11.828100,13.698100,13.446000,8.060240,8.774810,26.179500,58.934000
-0.951384,12.947900,10.511700,10.582600,11.834000,13.705400,13.450200,8.061110,8.776250,26.176700,58.937200
-0.951096,12.951100,10.516100,10.587600,11.839400,13.711900,13.453900,8.061760,8.777240,26.174200,58.940100
-0.950818,12.954400,10.520000,10.591400,11.843400,13.717900,13.457000,8.062340,8.778140,26.171900,58.942700
-0.950540,12.956700,10.523700,10.595000,11.847700,13.723200,13.460400,8.062870,8.778950,26.169100,58.945100
-0.950262,12.958800,10.526700,10.598200,11.851300,13.728100,13.463100,8.063210,8.779840,26.166300,58.947200
-0.949984,12.961400,10.530000,10.601700,11.854400,13.732500,13.465600,8.063650,8.780490,26.163800,58.949200
-0.949695,12.963700,10.532700,10.605100,11.857400,13.736700,13.467900,8.064060,8.781240,26.161600,58.950900
-0.949417,12.965400,10.535200,10.608100,11.860600,13.740500,13.470000,8.064420,8.782060,26.159500,58.952500
-0.949139,12.967300,10.537100,10.610500,11.863200,13.744000,13.471800,8.064750,8.782810,26.157600,58.953900
-0.948861,12.968400,10.538900,10.612500,11.865400,13.746800,13.473200,8.065050,8.783030,26.156000,58.955200
-0.948583,12.969400,10.540400,10.614600,11.867100,13.749700,13.474800,8.065180,8.783370,26.154400,58.956400
-0.948294,12.969800,10.542000,10.616600,11.868900,13.752300,13.475900,8.065580,8.783840,26.153100,58.957500
-0.948016,12.971100,10.543800,10.618300,11.871200,13.754600,13.477200,8.065800,8.783960,26.151800,58.958400
-0.947738,12.972300,10.545600,10.620100,11.873200,13.756700,13.479400,8.066000,8.784370,26.150700,58.959300
-0.947460,12.973100,10.547100,10.621700,11.874600,13.758600,13.480300,8.066180,8.784750,26.149700,58.960100
-0.947182,12.974400,10.548400,10.623200,11.876300,13.760300,13.481400,8.066480,8.785080,26.148800,58.960800
-0.946899,12.974500,10.549100,10.624100,11.877500,13.761900,13.482200,8.066620,8.784930,26.147900,58.961500
-0.946621,12.974700,10.549800,10.625400,11.878300,13.763300,13.482900,8.066740,8.785090,26.147000,58.962000
-0.946343,12.975800,10.550500,10.626300,11.879000,13.764600,13.483300,8.066990,8.785400,26.145400,58.965500
-0.946065,12.976300,10.551000,10.627100,11.879700,13.765800,13.483600,8.067220,8.785830,26.143900,58.968700
-0.945787,12.977200,10.551700,10.627700,11.880500,13.766800,13.484900,8.067140,8.786060,26.142600,58.971500
-0.945504,12.976900,10.552600,10.628600,11.881000,13.767800,13.486300,8.067360,8.786280,26.141400,58.974100
-0.945226,12.977500,10.553100,10.629200,11.882300,13.768600,13.487100,8.067550,8.786470,26.140300,58.976400
-0.944948,12.978300,10.553300,10.629400,11.882500,13.769400,13.487300,8.067440,8.786180,26.139300,58.978500
-0.944670,12.978100,10.553400,10.629700,11.883600,13.770100,13.487500,8.067480,8.786380,26.138500,58.980400
-0.944392,12.978900,10.554000,10.630100,11.884100,13.770700,13.487700,8.067520,8.786410,26.138600,58.979600
-0.944108,12.979500,10.554700,10.630700,11.884300,13.771500,13.487800,8.067700,8.786280,26.138700,58.978500
-0.943830,12.980200,10.555400,10.631100,11.884800,13.772300,13.488700,8.068000,8.786630,26.138900,58.977400
-0.943552,12.980700,10.555800,10.631500,11.886200,13.772700,13.489500,8.067990,8.786790,26.139000,58.976500
-0.943274,12.981200,10.555900,10.631900,11.887500,13.773100,13.489700,8.068130,8.786620,26.139100,58.975600
-0.942996,12.981400,10.555800,10.632000,11.887700,13.773900,13.490200,8.067960,8.786630,26.139200,58.974900
-0.942708,12.981900,10.555800,10.632300,11.888200,13.774500,13.490400,8.067810,8.786940,26.139200,58.974200
-0.942429,12.982300,10.556100,10.632400,11.889000,13.774900,13.491000,8.067820,8.786920,26.139300,58.973600
-0.942151,12.982600,10.556800,10.632600,11.889800,13.775600,13.491300,8.067970,8.786890,26.139400,58.973000
-0.941873,12.982900,10.557200,10.633000,11.889900,13.776400,13.491900,8.067960,8.787030,26.139400,58.972500
-0.941595,12.983200,10.557300,10.633200,11.890500,13.777000,13.492600,8.068100,8.787150,26.139500,58.972000
-0.941307,12.983500,10.557300,10.633200,11.890900,13.777000,13.492800,8.068080,8.787260,26.139500,58.971600
-0.941029,12.983700,10.557700,10.633200,11.890900,13.777900,13.492700,8.068060,8.787200,26.139600,58.971200
-0.940751,12.983900,10.557400,10.633200,11.891100,13.778600,13.493400,8.068040,8.787150,26.139600,58.970900
-0.940473,12.983200,10.557600,10.633200,11.891600,13.778900,13.493500,8.068030,8.787110,26.137800,58.970500
-0.940195,12.983500,10.557700,10.633600,11.891900,13.779400,13.494500,8.068020,8.787070,26.136100,58.970300
-0.939906,12.983700,10.557900,10.633900,11.892800,13.779900,13.495000,8.068150,8.787180,26.134500,58.970000
-0.939628,12.983900,10.558900,10.634200,11.893600,13.780600,13.495000,8.068260,8.787290,26.133100,58.969800
-0.939350,12.984100,10.559300,10.634300,11.894000,13.781000,13.495900,8.068510,8.787390,26.131900,58.969600
-0.939072,12.984300,10.560200,10.634300,11.894000,13.781300,13.496500,8.068600,8.787470,26.130800,58.969400
-0.938794,12.984200,10.560500,10.634200,11.894100,13.781900,13.496800,8.068530,8.787550,26.129700,58.969200
-0.938505,12.984400,10.560700,10.634300,11.894200,13.782100,13.497000,8.068330,8.787310,26.129800,58.969100
-0.938227,12.984500,10.561100,10.634400,11.894400,13.782400,13.497300,8.068430,8.787410,26.129800,58.968900
-0.937949,12.984700,10.561500,10.634600,11.894900,13.782300,13.497500,8.068520,8.787800,26.129800,58.968800
-0.937671,12.984800,10.561200,10.634700,11.895100,13.782800,13.498200,8.068600,8.787850,26.129800,58.968700
-0.937393,12.984900,10.561400,10.634700,11.895500,13.783200,13.498300,8.068680,8.788050,26.129800,58.968600
-0.937104,12.984800,10.561500,10.634600,11.895400,13.783800,13.498700,8.068750,8.788220,26.129900,58.968500
-0.936826,12.984900,10.561900,10.634200,11.895600,13.784100,13.499000,8.068660,8.788080,26.129900,58.968400
-0.936547,12.985000,10.561200,10.633900,11.895500,13.784200,13.499500,8.068730,8.787940,26.130600,58.968300
-0.936269,12.985100,10.561900,10.633900,11.895600,13.784500,13.499800,8.068800,8.787670,26.131500,58.968200
-0.935991,12.985200,10.562200,10.634400,11.896000,13.785000,13.500000,8.068850,8.787730,26.132300,58.968200
-0.935702,12.985200,10.562500,10.634400,11.895700,13.785400,13.500200,8.068760,8.787780,26.133000,58.968100
-0.935424,12.985300,10.562900,10.634700,11.896200,13.785800,13.500400,8.068680,8.787680,26.133700,58.968100
-0.935146,12.985400,10.563100,10.634900,11.896700,13.786000,13.500300,8.068750,8.787890,26.134300,58.968000
-0.934868,12.985200,10.562700,10.634700,11.896300,13.786300,13.500000,8.068660,8.787930,26.134800,58.968000
-0.934590,12.985300,10.562700,10.634800,11.896400,13.786900,13.500000,8.068590,8.787970,26.134900,58.967900
-0.934301,12.985300,10.562800,10.635000,11.896600,13.786900,13.500200,8.068670,8.788150,26.134400,58.967900
-0.934023,12.985200,10.563000,10.634800,11.896700,13.786900,13.500300,8.068590,8.788170,26.134000,58.967900
-0.933745,12.984800,10.563000,10.635000,11.897100,13.787200,13.500500,8.068670,8.788180,26.133600,58.967800
-0.933467,12.984900,10.563000,10.635000,11.897300,13.787500,13.500400,8.068880,8.788190,26.133300,58.967800
-0.933189,12.985000,10.563000,10.635200,11.897700,13.787700,13.501100,8.069070,8.788350,26.133000,58.967800
-0.932901,12.985100,10.562600,10.635200,11.897900,13.787600,13.501200,8.068960,8.788500,26.132700,58.967800
-0.932623,12.985200,10.563000,10.635200,11.897800,13.787800,13.501300,8.069000,8.788480,26.132600,58.967800
-0.932345,12.985200,10.563400,10.635400,11.898100,13.788000,13.501300,8.069180,8.788620,26.133300,58.967700
-0.932067,12.985300,10.563700,10.635500,11.898400,13.788200,13.501900,8.069200,8.788740,26.133900,58.967700
-0.931789,12.985400,10.564000,10.635700,11.898900,13.788300,13.502400,8.069220,8.788860,26.134500,58.967700
-0.931500,12.985400,10.564300,10.635600,11.899000,13.788500,13.502600,8.069380,8.788800,26.135000,58.967700
-0.931222,12.985500,10.564700,10.635400,11.898800,13.789100,13.503000,8.069240,8.788760,26.135500,58.967700
-0.930944,12.985300,10.564500,10.635200,11.898600,13.788900,13.503400,8.069250,8.788560,26.135900,58.967700
-0.930666,12.985100,10.564900,10.634800,11.898700,13.789000,13.503800,8.069120,8.788530,26.136300,58.967700
-0.930388,12.985200,10.565100,10.635000,11.899100,13.789100,13.503900,8.069000,8.788360,26.136700,58.967700
-0.930099,12.985300,10.565500,10.635200,11.899300,13.789100,13.504000,8.069040,8.788500,26.137000,58.967700
-0.929821,12.985300,10.565600,10.635400,11.899500,13.789700,13.504300,8.069220,8.788640,26.137300,58.967600
-0.929543,12.985400,10.565500,10.635300,11.899700,13.789900,13.504500,8.069230,8.788760,26.137500,58.967600
-0.929265,12.985500,10.565800,10.635500,11.899700,13.790200,13.504800,8.069250,8.788720,26.137800,58.967600
-0.928987,12.985500,10.565900,10.635500,11.899800,13.790400,13.504300,8.069260,8.788370,26.138000,58.967600
-0.928699,12.985300,10.566200,10.635200,11.899600,13.790300,13.504600,8.069270,8.788210,26.138200,58.967600
-0.928421,12.985400,10.566500,10.635000,11.899300,13.790300,13.504800,8.069140,8.788220,26.139300,58.965900
-0.928143,12.985400,10.566700,10.635000,11.899500,13.790200,13.505000,8.069020,8.788220,26.140300,58.963100
-0.927865,12.985900,10.566900,10.635200,11.899900,13.790200,13.505000,8.069060,8.788230,26.141200,58.960600
-0.927587,12.985900,10.567100,10.635400,11.900100,13.790100,13.505000,8.069090,8.788390,26.142100,58.958300
-0.927298,12.985900,10.567400,10.635600,11.901200,13.790300,13.504900,8.069260,8.788540,26.142800,58.956300
-0.927020,12.985900,10.567500,10.635500,11.901500,13.790500,13.505200,8.069270,8.788510,26.143500,58.954400
-0.926742,12.985500,10.567700,10.635300,11.901200,13.790700,13.505300,8.069280,8.788650,26.144100,58.952700
-0.926464,12.985500,10.567800,10.635100,11.901300,13.790600,13.505500,8.069290,8.788770,26.143700,58.952000
-0.926186,12.985600,10.568200,10.635100,11.901700,13.790800,13.505900,8.069300,8.788570,26.143400,58.953500
-0.925897,12.985600,10.568300,10.635100,11.902100,13.790700,13.506000,8.069450,8.788540,26.143100,58.954800
-0.925619,12.985900,10.568500,10.635600,11.902200,13.790600,13.506100,8.069450,8.788680,26.142800,58.956100
-0.925341,12.985900,10.568900,10.635600,11.902400,13.790800,13.506200,8.069300,8.788640,26.142500,58.957200
-0.925063,12.985900,10.569100,10.636100,11.902900,13.790400,13.506300,8.069450,8.788760,26.142300,58.958100
-0.924785,12.985900,10.569100,10.636000,11.903000,13.790600,13.506400,8.069300,8.788870,26.142000,58.959000
-0.924497,12.986400,10.569200,10.636100,11.903000,13.791000,13.506500,8.069450,8.788970,26.142800,58.959900
-0.924219,12.986300,10.569500,10.636200,11.903500,13.790900,13.506800,8.069450,8.789060,26.143500,58.957600
-0.923941,12.986800,10.569800,10.636400,11.904100,13.791000,13.506800,8.069440,8.789140,26.144100,58.955600
-0.923663,12.986900,10.569700,10.636900,11.904900,13.791200,13.506900,8.069580,8.789220,26.144700,58.953800
-0.923385,12.986800,10.569700,10.637100,11.905200,13.791300,13.507100,8.069560,8.789130,26.145200,58.952200
-0.923096,12.986700,10.569800,10.637300,11.905500,13.791400,13.507100,8.069550,8.789210,26.145600,58.950700
-0.922818,12.986700,10.569700,10.637000,11.905500,13.791700,13.507100,8.069390,8.789270,26.146100,58.949400
-0.922540,12.986600,10.570100,10.637200,11.906400,13.791800,13.507100,8.069100,8.789180,26.145700,58.948200
-0.922262,12.986500,10.570200,10.637200,11.906800,13.792100,13.508100,8.069270,8.789410,26.145200,58.947100
-0.921984,12.986500,10.570800,10.637800,11.907100,13.792400,13.508000,8.069280,8.789610,26.144700,58.946100
-0.921695,12.986900,10.570600,10.637500,11.907200,13.792400,13.508400,8.069290,8.789480,26.144300,58.945200
-0.921417,12.986800,10.571000,10.637800,11.907300,13.792600,13.508600,8.069300,8.789530,26.143900,58.944400
-0.921139,12.986700,10.571300,10.638300,11.907500,13.792800,13.508400,8.069170,8.789410,26.143500,58.943600
-0.920861,12.986600,10.571100,10.638200,11.907600,13.793000,13.508300,8.069050,8.789300,26.143200,58.943000
-0.920583,12.986600,10.571200,10.638300,11.907000,13.793200,13.508200,8.068940,8.789210,26.142900,58.942400
-0.920297,12.986800,10.571700,10.638300,11.907500,13.793400,13.508100,8.068980,8.789280,26.142600,58.941800
-0.920019,12.986900,10.571800,10.638200,11.907800,13.793500,13.508000,8.069160,8.789180,26.142300,58.941300
-0.919741,12.987500,10.572100,10.638500,11.908200,13.793700,13.508400,8.069180,8.789410,26.142100,58.940900
-0.919463,12.988100,10.572700,10.639500,11.908800,13.793800,13.508300,8.069200,8.789460,26.141900,58.940500
-0.919185,12.987900,10.572900,10.640000,11.909200,13.793900,13.509200,8.069220,8.789500,26.141700,58.940100
-0.918896,12.987700,10.573100,10.639900,11.909300,13.794000,13.509700,8.069090,8.789540,26.141600,58.939800
-0.918618,12.988200,10.573200,10.640200,11.909200,13.794100,13.509500,8.069120,8.789580,26.141400,58.939500
-0.918340,12.988000,10.573500,10.640400,11.909500,13.794200,13.510200,8.069010,8.789610,26.141300,58.939200
-0.918062,12.988700,10.573600,10.641200,11.910200,13.794200,13.510200,8.069040,8.789640,26.141200,58.939000
-0.917784,12.989600,10.573900,10.641200,11.910600,13.794300,13.510400,8.069070,8.789670,26.141000,58.938700
-0.917495,12.989700,10.574000,10.641200,11.910800,13.794400,13.510300,8.069100,8.789530,26.140900,58.938500
-0.917217,12.989800,10.574400,10.641300,11.911300,13.794400,13.510200,8.069130,8.789420,26.140900,58.938400
-0.916939,12.989500,10.574400,10.641500,11.911700,13.794500,13.510200,8.069010,8.789470,26.140800,58.938200
-0.916661,12.989400,10.574600,10.641600,11.911500,13.794500,13.510900,8.069050,8.789510,26.140700,58.938000
-0.916383,12.989500,10.575000,10.642300,11.911800,13.794600,13.511500,8.069220,8.789550,26.140600,58.937900
-0.916095,12.989400,10.575300,10.642400,11.911200,13.794600,13.511300,8.069240,8.789580,26.140600,58.937800
-0.915817,12.989300,10.576000,10.642400,11.911200,13.794600,13.511700,8.069250,8.789770,26.140500,58.937700
-0.915539,12.989000,10.576100,10.642600,11.911100,13.794700,13.512000,8.069120,8.789630,26.140500,58.937600
-0.915261,12.988700,10.576500,10.643200,11.911200,13.794700,13.512200,8.069150,8.789660,26.140400,58.937500
-0.914983,12.988400,10.576300,10.643400,11.911500,13.794700,13.512500,8.069320,8.789680,26.140400,58.937400
-0.914689,12.988200,10.576100,10.643700,11.911600,13.794700,13.512700,8.069180,8.789700,26.140300,58.937300
-0.914411,12.988000,10.576400,10.644200,11.911500,13.795000,13.512900,8.069340,8.789880,26.139400,58.935600
-0.914133,12.988000,10.576600,10.644800,11.911800,13.795000,13.513300,8.069200,8.789880,26.138500,58.932700
-0.913855,12.988300,10.576900,10.645200,11.912100,13.795000,13.513700,8.069220,8.790040,26.137700,58.930200
-0.913577,12.988800,10.577300,10.645300,11.912100,13.795000,13.513800,8.069240,8.790030,26.136900,58.927800
-0.913289,12.988500,10.577200,10.645300,11.911900,13.795000,13.513900,8.069110,8.789860,26.136300,58.925700
-0.913011,12.988300,10.577500,10.645400,11.912000,13.795700,13.514000,8.069280,8.790020,26.135700,58.923800
-0.912733,12.988000,10.578000,10.645600,11.912000,13.795900,13.513800,8.069290,8.789860,26.135100,58.922100
-0.912455,12.988300,10.578400,10.645700,11.911800,13.795800,13.513900,8.069160,8.789710,26.133700,58.920500
-0.912177,12.988800,10.578800,10.646200,11.912100,13.796200,13.514700,8.069320,8.789890,26.132400,58.919100
-0.911888,12.988700,10.579100,10.646400,11.912600,13.796400,13.514700,8.069330,8.790040,26.131200,58.917800
-0.911610,12.988900,10.579400,10.646800,11.912800,13.796700,13.515200,8.069330,8.790030,26.130100,58.916700
-0.911332,12.989100,10.579700,10.647000,11.912900,13.797800,13.515900,8.069340,8.790020,26.129200,58.915600
-0.911054,12.990000,10.580000,10.647000,11.913100,13.797500,13.516300,8.069490,8.790010,26.128300,58.914700
-0.910776,12.990300,10.580200,10.647000,11.913200,13.797500,13.516400,8.069330,8.789690,26.127500,58.913800
-0.910487,12.990800,10.580400,10.647000,11.913000,13.797300,13.516200,8.069200,8.789560,26.127700,58.913000
-0.910209,12.992000,10.580600,10.647100,11.913100,13.798000,13.516800,8.069360,8.789440,26.128000,58.912300
-0.909931,12.992100,10.580800,10.647300,11.913500,13.798500,13.516900,8.069500,8.789640,26.128200,58.911700
-0.909653,12.992200,10.580900,10.647400,11.913600,13.798700,13.517400,8.069490,8.789670,26.128300,58.911100
-0.909375,12.992500,10.581100,10.647700,11.913900,13.798500,13.517400,8.069480,8.789690,26.128500,58.910600
-0.909086,12.993000,10.581200,10.648000,11.914200,13.798700,13.518100,8.069470,8.789710,26.128600,58.910200
-0.908808,12.992800,10.581100,10.648100,11.914000,13.798600,13.518300,8.069470,8.789730,26.128800,58.909700
-0.908530,12.993100,10.581200,10.648200,11.913900,13.798700,13.518200,8.069460,8.789750,26.128900,58.909300
-0.908252,12.992900,10.581700,10.648400,11.914100,13.799900,13.518600,8.069600,8.789770,26.129000,58.909000
-0.907974,12.993400,10.581800,10.648300,11.914000,13.800400,13.518700,8.069580,8.789780,26.129100,58.908700
-0.907686,12.994300,10.581800,10.648900,11.914300,13.800600,13.519100,8.069560,8.789790,26.129200,58.908400
-0.907408,12.994200,10.582300,10.648900,11.914500,13.801100,13.518900,8.069540,8.789960,26.129300,58.908100
-0.907130,12.994600,10.582500,10.649000,11.914700,13.801500,13.519000,8.069670,8.789960,26.129300,58.907900
-0.906852,12.994900,10.582500,10.648800,11.914500,13.801100,13.519300,8.069790,8.789950,26.129400,58.907700
-0.906573,12.995000,10.582500,10.649000,11.914700,13.801500,13.519600,8.069750,8.789800,26.129400,58.907500
-0.906285,12.994100,10.582600,10.649500,11.914900,13.802100,13.520100,8.069860,8.789960,26.129500,58.904400
-0.906007,12.993600,10.582600,10.649800,11.915100,13.802900,13.520600,8.069960,8.789960,26.129500,58.901600
-0.905729,12.994000,10.582800,10.649900,11.915100,13.803200,13.521000,8.070040,8.789950,26.129600,58.899000
-0.905451,12.994200,10.582700,10.649800,11.915200,13.803400,13.521400,8.069980,8.790110,26.129600,58.896700
-0.905173,12.994800,10.582900,10.650300,11.915600,13.803300,13.521200,8.069780,8.790240,26.129700,58.894600
-0.904879,12.995100,10.582800,10.649900,11.915300,13.803300,13.521400,8.069460,8.790060,26.129700,58.892700
-0.904601,12.994200,10.582800,10.649800,11.915200,13.803200,13.521700,8.069310,8.789890,26.129900,58.891000
-0.904323,12.994400,10.583100,10.649700,11.915400,13.803200,13.522000,8.069320,8.789890,26.130800,58.889400
-0.904045,12.994200,10.583100,10.650200,11.916200,13.803600,13.522500,8.069320,8.790050,26.131700,58.888000
-0.903767,12.995100,10.583600,10.650300,11.916200,13.804300,13.523000,8.069330,8.790190,26.132500,58.886800
-0.903478,12.995600,10.583400,10.650300,11.916300,13.804600,13.523200,8.069480,8.790320,26.133200,58.885600
-0.903200,12.996100,10.583300,10.650200,11.916100,13.805200,13.523400,8.069610,8.790280,26.133900,58.884600
-0.902922,12.996700,10.583300,10.649800,11.915800,13.804700,13.523000,8.069590,8.790250,26.134400,58.883700
-0.902644,12.996900,10.583200,10.649500,11.915700,13.804800,13.523200,8.069570,8.790060,26.135000,58.882800
-0.902366,12.996300,10.583100,10.649700,11.915600,13.805100,13.523400,8.069410,8.790050,26.135400,58.884600
-0.902078,12.996900,10.583000,10.649600,11.916100,13.805600,13.523500,8.069550,8.790190,26.135900,58.886600
-0.901800,12.997500,10.583000,10.649900,11.916800,13.805600,13.523700,8.069680,8.790160,26.136300,58.888400
-0.901522,12.998000,10.582900,10.649600,11.916800,13.805600,13.523800,8.069800,8.790140,26.136600,58.890000
-0.901244,12.998000,10.583200,10.649900,11.917000,13.806000,13.523900,8.069900,8.790270,26.136900,58.891500
-0.900966,12.998300,10.583500,10.649600,11.916800,13.806500,13.524000,8.069990,8.790240,26.137200,58.892900
-0.900673,12.997800,10.583600,10.649900,11.916800,13.806100,13.524100,8.070080,8.790210,26.137500,58.894100
-0.900395,12.997800,10.583700,10.650000,11.916800,13.806500,13.524200,8.070160,8.790180,26.137700,58.893500
-0.900117,12.998100,10.583700,10.650000,11.916800,13.806700,13.524300,8.070080,8.790160,26.138000,58.891700
-0.899839,12.998500,10.584500,10.650300,11.916800,13.806800,13.525000,8.070020,8.790130,26.138200,58.890100
-0.899561,12.999000,10.584500,10.650300,11.916600,13.806700,13.525000,8.070100,8.790270,26.138300,58.888600
-0.899273,12.999300,10.584300,10.650600,11.916600,13.807000,13.525800,8.070180,8.790390,26.138500,58.887300
-0.898995,12.999000,10.584500,10.650800,11.916600,13.807400,13.525700,8.070100,8.790350,26.138600,58.886100
-0.898717,12.999400,10.584300,10.650600,11.916500,13.807700,13.525600,8.070180,8.790300,26.138800,58.885000
-0.898439,12.999700,10.584100,10.650600,11.917100,13.807700,13.525600,8.070100,8.790270,26.138900,58.884100
-0.898161,13.000000,10.584700,10.651500,11.917500,13.808000,13.526500,8.070180,8.790390,26.139000,58.883200
-0.897872,13.000300,10.584900,10.651500,11.917900,13.808200,13.526800,8.070240,8.790500,26.139100,58.882400
-0.897594,13.000600,10.585400,10.651800,11.917800,13.808200,13.527100,8.070310,8.790600,26.139200,58.881600
-0.897316,13.001000,10.585800,10.652400,11.917700,13.808200,13.527200,8.070220,8.790530,26.139200,58.881000
-0.897038,13.001200,10.585700,10.652100,11.917600,13.808400,13.527700,8.070140,8.790630,26.139300,58.880400
-0.896760,13.001100,10.585400,10.651900,11.917300,13.808400,13.527400,8.070070,8.790410,26.139400,58.879800
-0.896472,13.001300,10.585300,10.651800,11.917300,13.808600,13.527700,8.069860,8.790360,26.140400,58.879400
-0.896194,13.001500,10.585400,10.652100,11.917900,13.809000,13.527900,8.069960,8.790470,26.141300,58.878900
-0.895915,13.001600,10.585500,10.652500,11.918200,13.809200,13.527900,8.070050,8.790420,26.142100,58.878500
-0.895637,13.001700,10.585500,10.652900,11.918300,13.809300,13.528500,8.070130,8.790530,26.142900,58.878200
-0.895359,13.001900,10.586000,10.653300,11.918300,13.809400,13.529200,8.070060,8.790620,26.143600,58.877800
-0.895070,13.002000,10.586200,10.653600,11.918400,13.809300,13.529300,8.069990,8.790560,26.144200,58.877500
-0.894792,13.002100,10.586000,10.653100,11.918100,13.808900,13.528800,8.070080,8.790340,26.144700,58.877300
-0.894514,13.002100,10.586400,10.652900,11.918100,13.808800,13.529700,8.069870,8.790300,26.145200,58.877000
-0.894236,13.002200,10.586200,10.652700,11.918200,13.809000,13.530200,8.069820,8.790110,26.145700,58.876800
-0.893958,13.002300,10.587200,10.652700,11.918300,13.809400,13.530700,8.069640,8.790090,26.146100,58.876600
-0.893669,13.002400,10.587600,10.653600,11.918600,13.809700,13.531300,8.069760,8.790230,26.146500,58.876400
-0.893391,13.002400,10.588100,10.654100,11.918400,13.810100,13.531900,8.069870,8.790510,26.146800,58.876300
-0.893113,13.002500,10.588300,10.654700,11.918700,13.810100,13.532300,8.069960,8.790610,26.147100,58.876100
-0.892835,13.002500,10.588600,10.654500,11.918900,13.810200,13.532800,8.069910,8.790540,26.147400,58.876000
-0.892557,13.002600,10.588600,10.654900,11.919600,13.810200,13.533000,8.069860,8.790480,26.147600,58.875900
-0.892268,13.002600,10.588900,10.655400,11.919700,13.810200,13.533900,8.069960,8.790280,26.147900,58.872800
